Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator,isPalindrome,9,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator,isPalindrome,10,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator,isPalindrome,9,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator,isPalindrome,10,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator,isPalindrome,9,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator,isPalindrome,10,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator,isPalindrome,9,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator,isPalindrome,10,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator,isPalindrome,9,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
